date,rainfall_mm,min_air_temperature_c,max_air_temperature_c,solar_radiation_mj_per_m2,wind_speed_m_per_s
2019-09-23,0.4,7.1,15.6,14.58,7.24
2019-09-24,15.7,9.2,15.3,6.51,10.71
2019-09-25,4.9,8.7,13.6,14.8,11.74
2019-09-26,0.6,8.9,12.8,17.73,11.9
2019-09-27,0.7,10.0,14.8,16.6,9.24
2019-09-28,0.1,9.7,15.6,15.63,7.62
2019-09-29,0.6,11.1,17.0,15.37,6.91
2019-09-30,7.6,11.6,16.4,13.83,10.29
2019-10-01,4.5,7.0,13.4,17.92,9.04
2019-10-02,1.4,4.3,13.1,10.85,11.96
2019-10-03,0.5,2.8,13.3,12.75,5.8
2019-10-04,0.2,6.2,15.7,17.49,4.97
2019-10-05,1.6,7.2,16.4,15.73,8.69
2019-10-06,5.0,11.3,15.2,12.93,6.25
2019-10-07,0.7,8.8,16.2,8.67,5.16
2019-10-08,0.4,10.9,16.4,13.09,5.04
2019-10-09,0.0,9.4,20.4,16.42,3.0
2019-10-10,1.9,12.4,18.9,10.13,7.81
2019-10-11,17.7,10.5,17.7,8.24,6.36
2019-10-12,0.2,8.5,18.4,18.33,4.39
2019-10-13,0.0,6.8,19.0,24.58,3.85
2019-10-14,9.5,10.7,14.7,6.71,9.14
2019-10-15,14.8,11.1,17.0,11.74,12.43
2019-10-16,0.7,10.4,17.6,20.11,10.52
2019-10-17,0.2,11.7,17.3,16.98,9.17
2019-10-18,1.2,11.5,18.2,15.78,5.82
2019-10-19,3.7,13.6,17.7,15.8,9.24
2019-10-20,0.2,11.0,17.2,18.72,5.41
2019-10-21,0.8,10.4,16.1,19.85,7.97
2019-10-22,1.3,12.0,16.0,22.92,9.49
2019-10-23,2.2,8.0,15.2,22.72,10.41
2019-10-24,1.6,8.9,14.6,10.35,10.0
2019-10-25,0.0,10.2,14.7,18.29,9.95
2019-10-26,0.0,8.1,17.0,22.81,7.36
2019-10-27,0.0,9.2,19.4,26.93,4.8
2019-10-28,3.0,10.5,18.6,14.05,7.1
2019-10-29,0.3,9.4,16.5,20.54,6.49
2019-10-30,0.2,6.2,17.1,20.61,7.29
2019-10-31,1.7,10.4,18.3,23.25,7.17
2019-11-01,0.2,11.1,16.3,19.06,8.24
2019-11-02,0.0,7.1,19.0,26.32,7.23
2019-11-03,0.0,8.3,22.7,28.5,5.9
2019-11-04,0.0,10.0,24.8,28.84,5.75
2019-11-05,0.0,8.8,23.9,29.1,3.61
2019-11-06,0.0,9.5,22.9,22.29,1.77
2019-11-07,0.0,13.5,26.0,28.22,3.61
2019-11-08,0.0,12.5,23.6,21.55,5.1
2019-11-09,0.5,16.6,23.4,16.6,6.42
2019-11-10,17.5,15.5,21.7,12.34,9.27
2019-11-11,1.3,12.2,17.3,19.82,5.88
2019-11-12,3.7,10.1,16.2,24.38,6.66
2019-11-13,0.0,8.7,17.0,20.93,6.34
2019-11-14,11.3,12.3,18.3,21.1,8.67
2019-11-15,0.4,11.6,17.2,23.07,8.4
2019-11-16,1.3,11.3,20.0,22.53,7.86
2019-11-17,2.3,14.8,22.1,22.46,6.74
2019-11-18,13.6,11.4,17.5,10.78,7.21
2019-11-19,0.0,6.9,16.9,24.7,5.24
2019-11-20,1.3,9.6,19.4,22.85,6.7
2019-11-21,0.0,8.1,20.2,30.91,6.94
2019-11-22,0.0,8.5,18.5,30.59,7.18
2019-11-23,0.0,8.9,25.7,31.09,4.55
2019-11-24,0.0,12.9,23.9,25.84,7.02
2019-11-25,0.0,14.0,26.1,30.81,4.8
2019-11-26,0.0,13.0,23.4,26.22,5.79
2019-11-27,0.0,11.5,23.6,26.67,4.59
2019-11-28,0.1,13.4,22.9,18.49,4.46
2019-11-29,6.6,14.3,24.2,22.89,2.91
2019-11-30,1.8,13.9,23.9,24.69,3.67
2019-12-01,2.0,14.8,24.5,25.22,6.19
2019-12-02,0.5,16.9,23.5,19.28,7.16
2019-12-03,7.1,15.6,22.7,15.8,10.08
2019-12-04,0.1,13.9,22.9,29.72,5.47
2019-12-05,0.1,12.5,24.2,30.57,5.4
2019-12-06,1.3,14.5,24.0,26.51,5.81
2019-12-07,3.4,15.4,24.6,23.21,6.1
2019-12-08,19.2,17.7,24.6,20.58,7.84
2019-12-09,1.8,12.5,20.0,28.11,6.46
2019-12-10,0.0,12.9,22.5,27.36,5.6
2019-12-11,0.0,9.9,23.8,32.17,4.68
2019-12-12,5.2,13.7,24.8,25.58,2.7
2019-12-13,0.0,15.4,22.7,30.02,5.91
2019-12-14,0.7,13.8,21.4,28.23,5.54
2019-12-15,3.3,12.7,20.6,14.58,5.26
2019-12-16,14.2,16.6,22.4,10.37,5.49
2019-12-17,25.5,15.1,20.9,6.26,9.18
2019-12-18,5.8,13.9,18.2,25.42,16.34
2019-12-19,0.0,12.2,19.1,27.92,5.8
2019-12-20,9.0,12.6,20.1,14.39,11.46
2019-12-21,0.1,9.2,20.4,27.57,5.74
2019-12-22,0.0,8.3,22.7,34.16,6.07
2019-12-23,0.2,11.7,24.2,28.88,5.6
2019-12-24,0.3,15.0,23.8,28.13,3.91
2019-12-25,0.5,14.0,22.0,19.77,4.3
2019-12-26,0.4,12.8,23.1,22.61,4.52
2019-12-27,0.0,13.1,21.1,32.36,5.85
2019-12-28,0.2,12.5,19.4,31.98,8.3
2019-12-29,0.0,9.9,19.7,29.89,6.94
2019-12-30,0.2,12.4,22.9,21.68,8.57
2019-12-31,0.0,12.3,23.9,24.9,5.74
2020-01-01,0.0,13.4,24.2,31.49,5.82
2020-01-02,0.0,12.4,23.4,32.3,7.34
2020-01-03,0.3,15.7,21.6,28.18,8.27
2020-01-04,0.0,14.5,19.1,24.36,10.6
2020-01-05,0.6,13.4,19.7,20.62,9.81
2020-01-06,1.8,14.8,19.0,24.11,12.06
2020-01-07,0.0,12.0,19.2,21.03,9.34
2020-01-08,0.0,10.5,19.9,20.3,4.56
2020-01-09,0.1,11.1,19.6,20.82,7.26
2020-01-10,0.0,12.3,20.6,27.36,7.8
2020-01-11,0.0,10.8,24.2,32.26,5.35
2020-01-12,0.0,10.8,25.7,32.85,6.17
2020-01-13,0.9,11.2,23.4,19.71,5.51
2020-01-14,4.0,15.3,19.3,12.06,4.75
2020-01-15,0.0,12.3,23.6,30.33,4.81
2020-01-16,0.0,12.2,23.7,24.47,4.2
2020-01-17,0.0,12.2,24.3,24.35,6.67
2020-01-18,0.2,13.3,24.4,24.19,4.61
2020-01-19,0.0,13.7,28.0,24.52,6.75
2020-01-20,0.0,15.1,28.4,28.11,6.31
2020-01-21,0.0,14.3,26.7,29.66,6.01
2020-01-22,0.0,15.2,22.8,18.22,4.52
2020-01-23,0.0,13.6,26.1,26.74,6.94
2020-01-24,0.0,16.2,27.0,26.77,5.32
2020-01-25,0.0,13.2,26.9,30.1,6.5
2020-01-26,0.0,16.7,28.7,29.45,5.76
2020-01-27,0.0,15.0,27.7,29.81,5.15
2020-01-28,0.1,17.2,26.5,16.57,6.21
2020-01-29,0.5,18.9,26.4,20.07,6.9
2020-01-30,0.1,17.4,25.9,19.7,7.44
2020-01-31,0.0,15.3,26.7,29.84,7.78
2020-02-01,0.0,18.0,26.6,29.58,6.84
2020-02-02,0.0,17.5,26.1,27.99,7.35
2020-02-03,0.0,18.3,27.6,28.67,6.04
2020-02-04,0.2,16.9,29.0,22.48,7.28
2020-02-05,0.0,15.3,23.0,24.66,6.86
2020-02-06,0.0,11.9,23.2,21.22,7.42
2020-02-07,0.0,13.0,28.1,28.09,7.5
2020-02-08,0.6,15.0,23.5,21.65,7.18
2020-02-09,0.0,11.5,23.5,26.65,5.79
2020-02-10,0.0,10.6,25.7,29.48,5.72
2020-02-11,0.0,11.3,25.7,28.06,5.93
2020-02-12,0.0,13.7,29.7,27.41,5.26
2020-02-13,0.0,14.2,26.8,27.09,6.02
2020-02-14,0.0,14.6,29.2,23.54,8.14
2020-02-15,0.1,18.1,26.1,18.73,7.01
2020-02-16,2.8,18.9,25.7,13.91,6.79
2020-02-17,0.9,18.5,27.4,15.1,5.43
2020-02-18,0.0,19.9,27.9,16.07,4.84
2020-02-19,0.4,18.0,26.0,16.05,5.66
2020-02-20,0.0,14.7,29.2,25.57,5.86
2020-02-21,0.6,15.1,29.1,20.82,7.85
2020-02-22,7.3,16.5,23.1,9.45,6.81
2020-02-23,2.1,12.5,23.1,22.41,8.7
2020-02-24,0.0,12.4,25.4,26.78,5.6
2020-02-25,0.0,11.4,26.3,26.51,5.14
2020-02-26,0.0,14.2,27.9,22.22,5.03
2020-02-27,0.3,16.7,28.3,17.76,5.12
2020-02-28,0.0,16.3,28.8,21.09,6.02
2020-02-29,0.0,16.5,25.9,13.31,6.0
2020-03-01,0.5,11.2,29.7,22.76,4.9
2020-03-02,0.0,17.1,24.6,11.07,5.1
2020-03-03,0.0,17.0,27.1,17.13,5.22
2020-03-04,5.2,19.1,25.0,15.14,7.25
2020-03-05,0.0,16.0,26.0,18.86,6.56
2020-03-06,0.0,14.8,23.3,20.56,6.69
2020-03-07,0.0,11.9,24.6,22.99,4.52
2020-03-08,0.0,13.5,26.4,23.83,5.5
2020-03-09,11.4,15.1,24.7,10.23,5.2
2020-03-10,1.0,14.9,22.2,18.72,7.54
2020-03-11,0.5,13.8,22.6,16.79,4.2
2020-03-12,0.0,13.6,24.5,23.39,5.49
2020-03-13,0.0,12.4,23.4,14.56,4.88
2020-03-14,0.0,11.6,25.3,22.46,5.92
2020-03-15,0.0,12.0,25.9,22.62,5.55
2020-03-16,0.0,12.7,22.4,13.4,2.94
2020-03-17,0.0,12.2,22.6,14.08,9.4
2020-03-18,0.0,8.7,21.6,22.18,5.66
2020-03-19,0.5,9.6,21.9,14.79,7.54
2020-03-20,0.8,14.7,22.6,13.32,6.66
2020-03-21,0.0,11.0,22.7,14.8,4.34
2020-03-22,24.3,15.1,23.1,8.79,7.56
2020-03-23,15.5,16.8,21.5,9.08,8.3
2020-03-24,0.4,12.3,17.1,13.06,8.59
2020-03-25,0.1,10.4,20.1,15.52,5.46
2020-03-26,0.1,10.7,19.4,14.34,4.8
2020-03-27,4.8,12.7,18.3,9.56,5.89
2020-03-28,0.1,9.5,18.5,13.83,7.16
2020-03-29,0.2,8.8,20.1,17.3,4.62
2020-03-30,3.5,12.3,22.2,16.12,3.4
2020-03-31,0.4,11.0,22.4,18.35,2.75
2020-04-01,0.0,10.5,23.2,18.68,3.49
2020-04-02,0.0,9.0,23.1,18.04,4.39
2020-04-03,0.0,10.3,21.9,18.83,3.83
2020-04-04,0.0,11.4,22.0,17.04,3.83
2020-04-05,0.0,11.3,21.2,18.24,4.2
2020-04-06,0.0,9.1,21.1,15.71,2.75
2020-04-07,0.0,11.0,22.5,16.07,5.89
2020-04-08,9.5,11.1,19.4,7.6,4.12
2020-04-09,0.0,10.6,18.2,14.34,8.61
2020-04-10,0.0,8.3,20.4,16.14,5.2
2020-04-11,0.0,6.8,20.5,14.36,4.63
2020-04-12,1.1,10.6,21.6,11.28,8.01
2020-04-13,11.5,14.4,19.7,11.69,10.12
2020-04-14,1.3,11.8,15.4,12.47,10.87
2020-04-15,0.0,12.1,16.2,9.19,9.22
2020-04-16,0.9,12.4,18.6,10.86,7.16
2020-04-17,7.9,13.7,20.0,7.71,8.43
2020-04-18,15.1,14.1,20.2,11.33,9.29
2020-04-19,1.6,13.3,20.1,8.17,6.96
2020-04-20,0.6,12.7,19.0,9.76,2.64
2020-04-21,0.0,9.1,17.7,6.63,2.7
2020-04-22,0.0,6.3,17.8,14.35,2.86
2020-04-23,0.4,9.3,19.0,8.45,3.69
2020-04-24,0.1,10.6,20.5,12.69,3.98
2020-04-25,0.0,8.3,18.5,12.66,6.1
2020-04-26,0.0,9.1,19.5,14.2,3.22
2020-04-27,0.0,7.7,18.4,10.54,3.62
2020-04-28,0.2,10.4,19.6,14.01,5.79
2020-04-29,0.0,7.9,20.0,12.02,2.15
2020-04-30,0.0,9.7,18.4,11.39,2.38
2020-05-01,0.0,8.3,17.8,8.5,3.62
2020-05-02,0.6,11.3,20.4,9.04,6.5
2020-05-03,23.1,16.9,18.8,2.15,13.26
2020-05-04,17.3,12.4,18.1,7.73,7.21
2020-05-05,11.8,9.0,14.8,8.53,7.92
2020-05-06,1.2,4.7,14.5,12.92,7.14
2020-05-07,0.0,3.0,17.0,9.69,6.18
2020-05-08,0.0,10.1,18.3,9.64,6.49
2020-05-09,0.0,7.2,17.6,10.64,2.78
2020-05-10,0.0,8.0,18.6,8.79,5.02
2020-05-11,0.0,9.3,17.7,9.18,3.66
2020-05-12,0.0,8.8,17.5,9.31,5.5
2020-05-13,0.0,10.0,17.5,8.68,6.12
2020-05-14,0.0,8.9,17.6,8.77,3.82
2020-05-15,0.0,6.9,17.5,10.24,3.14
2020-05-16,0.0,9.4,18.5,9.94,3.93
2020-05-17,0.0,8.9,18.5,10.8,3.92
2020-05-18,0.0,7.0,16.6,10.72,3.74
2020-05-19,0.1,6.9,16.5,10.91,4.44
2020-05-20,0.0,4.7,14.6,11.38,4.05
2020-05-21,0.0,2.2,14.6,11.3,3.09
2020-05-22,0.0,3.5,15.3,11.01,3.35
2020-05-23,0.0,1.5,13.8,9.71,3.44
2020-05-24,5.6,8.5,16.8,3.6,6.04
2020-05-25,16.0,13.9,18.2,1.9,9.14
2020-05-26,0.8,12.8,18.2,5.61,3.73
2020-05-27,0.1,8.8,14.4,4.76,3.14
2020-05-28,0.0,4.5,15.1,9.6,2.56
2020-05-29,2.6,6.3,14.5,3.33,3.01
2020-05-30,4.6,9.8,15.7,6.62,5.1
2020-05-31,1.1,10.1,15.8,5.17,7.28
2020-06-01,34.2,12.7,17.3,2.57,8.33
2020-06-02,3.3,10.8,17.2,9.14,7.21
2020-06-03,8.5,9.2,16.3,7.53,8.61
2020-06-04,6.0,12.8,16.9,3.93,7.5
2020-06-05,3.8,10.5,15.3,5.06,4.3
2020-06-06,0.5,7.5,15.5,7.27,6.18
2020-06-07,0.8,8.0,13.5,6.27,6.18
2020-06-08,0.0,7.2,14.5,7.82,4.47
2020-06-09,0.0,5.7,15.4,7.73,6.3
2020-06-10,0.0,3.2,12.8,8.81,2.72
2020-06-11,0.0,7.6,15.4,7.37,5.35
2020-06-12,0.6,10.0,16.0,7.28,5.39
2020-06-13,0.3,8.9,15.4,7.27,2.82
2020-06-14,0.0,7.2,13.5,6.44,2.97
2020-06-15,0.0,3.6,14.8,8.96,3.16
2020-06-16,0.0,6.7,14.7,4.42,2.62
2020-06-17,0.0,9.7,17.1,8.52,3.51
2020-06-18,28.3,11.2,15.0,1.79,8.04
2020-06-19,2.0,8.8,15.5,7.74,5.54
2020-06-20,4.6,7.5,16.7,6.81,4.22
2020-06-21,5.3,12.6,17.5,4.98,7.73
2020-06-22,0.0,10.2,18.0,9.21,6.75
2020-06-23,0.0,8.1,15.9,8.42,5.52
2020-06-24,2.0,10.5,15.7,6.98,8.09
2020-06-25,37.5,11.5,13.7,3.26,13.17
2020-06-26,1.6,9.7,15.1,4.58,8.4
2020-06-27,19.9,12.9,16.3,4.29,7.45
2020-06-28,2.4,10.0,14.7,6.46,6.66
2020-06-29,2.6,9.5,14.0,4.89,6.4
2020-06-30,1.3,6.8,11.7,4.2,6.26
2020-07-01,0.0,3.3,11.5,9.52,5.79
2020-07-02,0.0,1.8,11.9,7.63,8.99
2020-07-03,0.0,1.4,12.6,9.49,4.25
2020-07-04,0.0,3.5,13.6,6.89,2.31
2020-07-05,4.1,6.7,15.1,6.27,9.03
2020-07-06,19.4,8.6,13.0,3.2,7.0
2020-07-07,5.4,9.1,14.0,4.88,11.55
2020-07-08,6.9,6.6,11.1,5.19,9.22
2020-07-09,0.1,1.9,11.3,9.86,4.68
2020-07-10,0.0,-0.1,11.9,9.91,2.62
2020-07-11,0.2,2.0,12.7,6.85,4.25
2020-07-12,0.2,5.3,14.2,7.91,6.66
2020-07-13,3.7,10.5,14.7,2.57,5.28
2020-07-14,0.7,10.2,15.7,4.61,4.24
2020-07-15,24.0,9.7,12.9,1.39,7.53
2020-07-16,13.6,9.4,12.4,5.92,8.68
2020-07-17,3.5,10.0,15.4,5.76,7.39
2020-07-18,0.5,10.5,17.2,6.32,4.33
2020-07-19,0.0,9.7,16.4,10.12,5.41
2020-07-20,1.4,9.1,15.7,4.98,5.26
2020-07-21,7.9,9.5,15.1,4.69,6.08
2020-07-22,3.8,8.3,12.4,6.17,10.21
2020-07-23,0.2,10.6,14.5,8.95,9.34
2020-07-24,0.5,6.7,13.2,9.89,6.62
2020-07-25,0.0,7.3,13.4,7.49,4.16
2020-07-26,0.1,4.2,14.4,8.63,4.6
2020-07-27,0.0,1.9,13.9,11.42,3.01
2020-07-28,0.0,3.5,13.9,7.13,5.66
2020-07-29,0.0,5.1,15.0,8.76,3.16
2020-07-30,0.0,5.5,14.8,7.72,4.65
2020-07-31,0.0,9.4,14.9,7.97,7.2
2020-08-01,0.0,11.5,14.4,4.59,8.01
2020-08-02,0.5,9.3,14.0,5.11,7.79
2020-08-03,0.5,7.9,15.2,9.76,4.83
2020-08-04,0.0,6.1,15.9,12.1,2.82
2020-08-05,0.0,3.8,15.7,11.7,3.0
2020-08-06,2.7,5.9,15.8,7.38,5.35
2020-08-07,26.2,9.4,15.0,8.01,5.95
2020-08-08,2.6,4.9,14.5,10.95,6.46
2020-08-09,0.0,2.3,13.6,8.15,6.5
2020-08-10,0.3,8.1,14.6,8.6,6.2
2020-08-11,14.7,6.4,12.9,2.26,8.55
2020-08-12,0.2,8.0,17.4,11.88,5.52
2020-08-13,0.0,2.8,15.0,12.79,3.83
2020-08-14,1.1,6.4,13.9,9.33,4.21
2020-08-15,0.0,2.3,13.1,13.91,2.73
2020-08-16,0.0,0.0,13.0,14.58,3.06
2020-08-17,0.0,1.2,14.1,12.38,4.2
2020-08-18,0.0,8.3,14.5,10.08,9.18
2020-08-19,22.7,11.8,14.5,2.4,9.1
2020-08-20,4.5,11.5,16.6,7.3,8.58
2020-08-21,7.2,11.9,15.1,11.04,10.24
2020-08-22,0.8,9.9,16.6,13.17,4.6
2020-08-23,18.0,11.4,17.1,10.31,8.64
2020-08-24,18.7,10.3,13.5,8.01,8.84
2020-08-25,3.3,10.5,13.5,10.72,8.95
2020-08-26,0.9,8.6,13.8,12.81,6.75
2020-08-27,5.8,6.0,13.5,9.42,7.32
2020-08-28,0.1,2.0,14.2,12.96,5.73
2020-08-29,3.3,6.8,15.8,10.85,6.11
2020-08-30,0.0,9.7,16.4,12.78,7.09
2020-08-31,0.0,7.2,15.6,10.51,6.26
2020-09-01,2.0,9.1,16.7,11.0,7.43
2020-09-02,0.0,4.9,13.9,14.13,5.1
2020-09-03,0.1,5.3,14.4,16.78,6.12
2020-09-04,0.0,1.8,14.0,18.19,4.47
2020-09-05,0.0,7.3,14.9,12.74,5.85
2020-09-06,0.8,9.8,15.2,8.54,8.2
2020-09-07,8.4,6.3,15.8,12.55,7.38
2020-09-08,0.0,3.6,14.9,18.73,3.35
2020-09-09,0.0,3.1,13.6,11.55,5.16
2020-09-10,4.1,9.5,14.1,12.61,6.66
2020-09-11,0.4,5.0,13.8,16.53,5.8
2020-09-12,0.0,3.1,14.2,19.91,5.12
2020-09-13,0.0,4.8,14.5,12.11,7.41
2020-09-14,0.1,9.5,15.7,12.46,7.98
2020-09-15,1.5,11.3,16.9,13.58,10.5
2020-09-16,0.2,8.3,15.4,17.15,9.6
2020-09-17,0.0,7.2,16.2,13.95,8.1
2020-09-18,8.9,10.4,15.6,8.82,12.42
2020-09-19,0.0,7.6,15.1,14.84,7.12
2020-09-20,0.3,7.5,16.8,16.92,3.45
2020-09-21,0.4,7.7,17.3,15.72,3.05
2020-09-22,0.3,6.7,17.0,15.99,4.1
2020-09-23,1.9,9.5,18.2,12.48,7.36
2020-09-24,13.0,14.7,16.5,4.23,8.24
2020-09-25,0.6,10.6,17.8,15.64,7.92
2020-09-26,0.3,8.5,19.7,13.8,7.2
2020-09-27,17.0,12.6,17.7,11.89,10.87
2020-09-28,3.8,10.9,14.3,17.95,9.55
2020-09-29,3.7,9.4,13.1,15.04,12.02
2020-09-30,0.0,6.8,14.3,15.39,6.61
2020-10-01,0.0,4.5,15.8,19.14,3.04
2020-10-02,0.0,5.3,16.6,18.44,3.0
2020-10-03,0.0,7.7,17.7,19.68,4.48
2020-10-04,0.0,9.9,18.5,17.42,6.48
2020-10-05,0.0,9.2,21.4,23.28,4.6
2020-10-06,0.0,7.6,17.2,17.79,5.02
2020-10-07,0.2,8.1,16.4,13.4,7.43
2020-10-08,1.4,5.2,16.9,15.09,4.18
2020-10-09,3.8,8.3,14.5,10.43,7.34
2020-10-10,0.0,8.8,15.7,11.89,7.58
2020-10-11,0.1,9.8,17.6,13.2,7.71
2020-10-12,9.4,11.8,17.0,6.69,7.42
2020-10-13,29.1,7.9,17.9,11.98,5.94
2020-10-14,0.0,7.7,17.1,23.0,5.65
2020-10-15,9.5,8.0,11.9,6.24,7.94
2020-10-16,0.1,5.4,15.8,24.56,5.42
2020-10-17,0.0,2.9,16.2,23.95,4.84
2020-10-18,0.0,5.6,17.6,19.77,3.08
2020-10-19,4.1,13.2,17.4,6.31,6.74
2020-10-20,4.3,15.1,18.0,7.71,8.29
2020-10-21,1.3,11.3,19.6,15.88,3.51
2020-10-22,0.4,11.2,21.3,21.67,2.32
2020-10-23,0.4,10.7,19.6,15.06,3.61
2020-10-24,1.5,12.4,21.5,17.14,2.95
2020-10-25,1.1,13.1,22.0,17.5,3.19
2020-10-26,1.2,12.5,20.8,17.23,3.52
2020-10-27,0.3,11.6,21.2,19.68,5.0
2020-10-28,3.8,14.2,19.3,10.81,4.3
2020-10-29,0.1,13.2,20.3,12.14,3.28
2020-10-30,1.0,15.0,19.4,9.32,4.49
2020-10-31,12.2,14.6,20.3,10.07,7.47
2020-11-01,0.2,12.3,19.8,22.76,7.41
2020-11-02,0.0,10.2,21.9,20.67,3.21
2020-11-03,1.9,15.6,20.3,10.17,7.86
2020-11-04,0.0,16.0,21.8,17.66,7.17
2020-11-05,22.3,16.5,19.1,4.24,10.96
2020-11-06,6.4,13.8,21.5,17.04,10.19
2020-11-07,3.4,14.1,21.1,16.2,8.6
2020-11-08,12.9,13.9,19.8,22.55,10.32
2020-11-09,13.6,11.5,17.7,17.82,7.0
2020-11-10,4.4,8.6,17.2,17.28,5.92
2020-11-11,1.2,11.6,19.5,23.23,6.93
2020-11-12,0.0,8.4,19.8,23.63,6.0
2020-11-13,0.0,9.2,20.4,24.81,4.81
2020-11-14,0.0,9.8,19.8,25.28,6.46
2020-11-15,0.0,10.7,20.4,23.09,6.08
2020-11-16,1.0,12.6,20.9,17.67,5.9
2020-11-17,0.0,11.2,20.3,23.84,5.73
2020-11-18,2.9,12.6,19.5,17.78,8.44
2020-11-19,0.0,10.3,18.5,27.15,8.54
2020-11-20,0.0,7.7,20.3,29.49,6.74
2020-11-21,0.0,8.8,19.0,18.14,6.83
2020-11-22,2.6,10.7,18.5,27.6,7.86
2020-11-23,0.0,7.3,18.2,25.48,3.48
2020-11-24,12.5,9.4,17.3,9.22,7.2
2020-11-25,28.1,13.5,21.6,17.5,9.4
2020-11-26,13.2,15.0,20.3,14.93,8.16
2020-11-27,0.3,13.7,18.8,27.92,7.75
2020-11-28,0.0,10.8,20.0,32.37,7.2
2020-11-29,13.8,10.4,18.8,14.96,9.12
2020-11-30,9.5,11.5,20.5,11.57,8.1
2020-12-01,0.6,11.9,21.5,25.23,8.83
2020-12-02,0.0,7.8,21.1,28.84,4.74
2020-12-03,0.9,11.2,19.1,22.49,8.88
2020-12-04,0.0,9.3,18.7,28.65,6.13
2020-12-05,0.5,11.5,18.0,15.25,6.84
2020-12-06,0.1,12.1,20.1,26.86,5.64
2020-12-07,0.3,13.7,23.5,16.55,8.18
2020-12-08,4.7,18.7,24.0,20.33,9.35
2020-12-09,7.4,17.1,25.0,17.96,7.52
2020-12-10,11.3,15.0,22.4,23.54,8.5
2020-12-11,0.1,12.8,19.6,21.69,8.16
2020-12-12,0.0,12.6,18.3,25.1,8.91
2020-12-13,0.0,12.4,18.5,21.51,8.74
2020-12-14,0.0,12.3,22.9,28.64,6.18
2020-12-15,0.0,11.0,24.1,32.68,5.66
2020-12-16,0.0,10.4,19.7,29.83,5.87
2020-12-17,0.0,9.2,21.6,32.04,4.74
2020-12-18,0.3,12.9,23.7,16.3,4.04
2020-12-19,1.0,14.9,22.3,18.81,4.12
2020-12-20,0.0,13.7,24.1,27.49,3.58
2020-12-21,1.3,13.7,25.6,19.67,4.1
2020-12-22,1.7,15.5,22.5,18.92,4.61
2020-12-23,6.5,16.6,23.1,13.41,4.02
2020-12-24,6.3,15.7,20.8,20.24,9.27
2020-12-25,0.0,14.1,20.6,26.04,6.68
2020-12-26,0.0,10.1,19.3,30.6,7.52
2020-12-27,7.2,8.9,17.8,27.13,4.84
2020-12-28,0.3,8.5,19.1,29.02,6.74
2020-12-29,1.2,6.8,19.2,25.83,8.27
2020-12-30,0.0,10.0,22.6,30.88,7.84
2020-12-31,0.0,12.1,23.1,28.93,3.48
2021-01-01,0.1,13.1,24.0,28.34,5.81
2021-01-02,9.3,15.0,22.8,16.02,4.55
2021-01-03,24.2,15.8,21.1,11.02,4.97
2021-01-04,2.0,15.2,24.6,24.78,2.16
2021-01-05,0.8,14.1,25.0,25.41,3.44
2021-01-06,0.0,14.4,26.1,31.56,5.4
2021-01-07,2.6,15.2,23.2,10.33,4.53
2021-01-08,15.5,16.1,22.6,23.5,4.53
2021-01-09,0.4,14.6,23.5,25.33,4.36
2021-01-10,0.2,14.2,23.0,23.67,5.92
2021-01-11,0.0,13.0,23.1,28.18,5.17
2021-01-12,0.3,13.0,25.0,24.19,5.38
2021-01-13,0.2,15.3,26.3,27.01,4.93
2021-01-14,0.6,16.6,26.6,25.36,6.01
2021-01-15,0.2,14.8,24.6,27.11,5.48
2021-01-16,0.0,13.9,24.2,28.54,5.51
2021-01-17,4.8,13.7,23.9,15.21,9.14
2021-01-18,0.3,16.6,20.6,25.67,8.42
2021-01-19,1.9,15.9,23.4,22.14,9.08
2021-01-20,3.7,12.7,18.0,15.9,8.47
2021-01-21,1.5,11.0,18.4,20.43,8.44
2021-01-22,0.3,12.4,20.1,21.02,6.07
2021-01-23,0.4,12.4,21.5,21.84,7.58
2021-01-24,0.2,14.5,23.1,21.66,9.7
2021-01-25,0.0,15.2,23.8,30.57,7.35
2021-01-26,0.0,16.7,25.7,25.71,6.31
2021-01-27,0.0,15.3,26.8,27.62,5.75
2021-01-28,0.0,14.2,24.0,19.07,7.7
2021-01-29,0.0,10.8,22.0,24.35,5.22
2021-01-30,0.0,13.8,23.7,26.79,6.96
2021-01-31,0.0,10.7,23.6,29.29,6.05
2021-02-01,0.0,11.9,25.5,29.01,4.96
2021-02-02,0.0,15.3,25.4,21.15,5.08
2021-02-03,0.0,14.6,26.5,26.25,5.76
2021-02-04,0.1,15.5,27.8,26.75,4.91
2021-02-05,2.9,14.9,24.8,22.64,4.03
2021-02-06,0.0,16.0,26.6,26.92,5.63
2021-02-07,0.0,16.0,25.5,26.34,4.97
2021-02-08,0.1,15.8,26.1,18.57,4.83
2021-02-09,2.4,16.0,25.1,12.99,6.75
2021-02-10,9.8,17.5,23.1,9.06,8.09
2021-02-11,0.0,15.7,23.3,19.82,6.69
2021-02-12,0.0,10.9,23.0,28.9,5.99
2021-02-13,0.0,11.2,27.2,24.99,6.37
2021-02-14,0.0,13.4,26.4,25.14,6.37
2021-02-15,32.3,17.6,21.2,3.83,9.96
2021-02-16,6.6,17.9,23.5,13.38,9.22
2021-02-17,0.0,12.6,22.7,27.36,7.1
2021-02-18,0.0,10.2,22.2,27.12,4.25
2021-02-19,0.0,10.5,24.2,26.97,6.04
