date,rainfall_mm,min_air_temperature_c,max_air_temperature_c,solar_radiation_mj_per_m2,wind_speed_m_per_s
2019-09-21,0.0,6.0,16.2,18.79,4.53
2019-09-22,0.0,8.1,15.2,17.99,5.03
2019-09-23,0.0,7.7,18.4,11.29,5.96
2019-09-24,0.4,6.6,13.6,17.66,3.35
2019-09-25,7.5,3.5,13.1,13.18,8.19
2019-09-26,0.0,2.4,14.8,15.85,6.71
2019-09-27,0.1,3.5,16.3,17.93,5.19
2019-09-28,0.0,8.8,17.5,14.38,8.1
2019-09-29,0.0,10.2,21.2,18.04,5.22
2019-09-30,4.6,7.0,13.9,7.68,6.77
2019-10-01,4.3,4.1,9.2,16.14,6.21
2019-10-02,4.7,5.1,9.5,13.57,10.12
2019-10-03,0.0,4.4,10.4,17.25,7.61
2019-10-04,0.0,2.0,17.5,21.96,7.59
2019-10-05,5.0,6.2,12.7,4.69,11.72
2019-10-06,0.0,1.5,12.9,22.53,7.36
2019-10-07,0.0,5.0,18.7,22.42,5.61
2019-10-08,0.0,10.5,20.1,18.23,6.14
2019-10-09,1.0,11.6,20.5,16.0,7.34
2019-10-10,3.4,10.0,19.9,9.54,7.5
2019-10-11,1.7,6.8,12.9,12.68,3.86
2019-10-12,1.3,9.0,10.8,9.93,5.8
2019-10-13,0.3,7.6,12.7,15.1,4.6
2019-10-14,0.8,8.6,13.3,12.07,6.12
2019-10-15,1.8,9.4,13.0,11.48,6.4
2019-10-16,0.4,7.0,12.5,14.48,4.39
2019-10-17,1.7,5.5,15.2,19.33,3.77
2019-10-18,13.8,8.4,10.7,3.59,4.68
2019-10-19,1.9,5.8,16.4,24.49,3.33
2019-10-20,0.1,9.0,20.5,24.77,6.23
2019-10-21,4.2,6.5,15.7,15.98,7.58
2019-10-22,7.2,5.3,14.3,17.43,6.98
2019-10-23,7.8,5.6,10.5,20.64,10.29
2019-10-24,5.1,4.9,12.0,14.12,8.85
2019-10-25,0.3,4.5,11.6,19.29,7.15
2019-10-26,0.0,5.8,19.1,26.76,10.06
2019-10-27,0.2,11.3,20.9,18.92,10.82
2019-10-28,0.6,9.2,18.5,24.38,4.67
2019-10-29,1.7,5.9,15.0,23.0,6.09
2019-10-30,3.8,4.6,20.5,22.8,10.33
2019-10-31,0.0,4.7,16.4,24.67,5.92
2019-11-01,0.1,5.6,12.9,22.71,4.88
2019-11-02,0.0,5.9,25.0,27.26,5.04
2019-11-03,0.0,13.6,30.0,27.05,4.88
2019-11-04,0.0,11.5,27.3,28.42,5.42
2019-11-05,0.2,12.6,22.2,21.47,6.09
2019-11-06,5.7,11.4,15.2,7.82,5.83
2019-11-07,2.5,11.8,23.1,16.15,6.9
2019-11-08,0.1,17.1,25.1,27.96,7.74
2019-11-09,0.2,16.0,24.8,20.28,9.07
2019-11-10,13.7,10.7,21.8,14.07,7.22
2019-11-11,21.3,8.9,11.7,10.1,8.74
2019-11-12,0.6,8.6,15.8,22.91,6.84
2019-11-13,1.1,8.5,18.2,16.52,8.51
2019-11-14,7.6,9.5,17.0,22.41,6.79
2019-11-15,0.1,8.4,19.9,28.17,6.26
2019-11-16,3.5,11.7,20.9,23.92,10.01
2019-11-17,0.0,7.6,20.4,28.49,6.8
2019-11-18,4.8,7.5,14.8,20.71,5.32
2019-11-19,0.8,8.0,17.5,15.94,6.36
2019-11-20,11.8,7.0,14.4,20.45,5.3
2019-11-21,0.1,5.5,19.8,26.67,4.97
2019-11-22,0.0,10.7,26.7,25.17,11.72
2019-11-23,1.6,12.1,18.4,24.14,7.85
2019-11-24,0.3,12.1,27.9,23.77,9.48
2019-11-25,0.3,10.8,17.5,30.39,8.14
2019-11-26,0.0,10.9,27.0,30.96,6.86
2019-11-27,0.0,14.8,25.0,29.07,9.27
2019-11-28,0.0,17.7,28.4,31.6,8.2
2019-11-29,0.6,13.3,17.5,14.24,6.04
2019-11-30,0.0,12.5,18.7,27.51,10.43
2019-12-01,1.1,14.2,23.7,16.93,9.73
2019-12-02,5.2,13.7,22.9,13.04,8.61
2019-12-03,8.5,12.5,22.3,20.45,10.83
2019-12-04,4.7,10.6,22.2,31.63,10.58
2019-12-05,0.0,8.5,21.5,28.89,7.2
2019-12-06,0.1,10.7,24.1,29.85,8.65
2019-12-07,3.1,12.7,24.1,24.44,8.35
2019-12-08,1.6,10.5,20.3,25.66,7.5
2019-12-09,0.2,8.6,17.2,31.96,5.87
2019-12-10,0.0,9.8,19.1,30.76,7.4
2019-12-11,0.0,12.1,21.4,29.08,6.51
2019-12-12,0.0,11.9,20.9,31.08,9.33
2019-12-13,0.4,12.3,24.4,21.07,8.91
2019-12-14,0.0,12.8,20.2,26.1,9.28
2019-12-15,0.2,11.1,23.5,25.69,7.5
2019-12-16,4.2,12.4,16.7,14.65,5.47
2019-12-17,19.4,10.1,14.4,8.39,9.75
2019-12-18,13.8,8.8,15.7,20.58,11.7
2019-12-19,1.6,8.2,20.4,29.1,8.54
2019-12-20,3.9,11.3,17.4,22.78,10.3
2019-12-21,0.9,9.1,16.0,26.07,8.35
2019-12-22,0.2,11.0,23.3,28.35,7.48
2019-12-23,0.1,10.4,16.2,22.93,6.58
2019-12-24,0.0,9.2,17.7,29.41,7.89
2019-12-25,0.0,12.0,17.0,15.45,5.91
2019-12-26,0.0,10.7,18.2,26.84,8.92
2019-12-27,0.9,10.6,23.9,30.05,10.13
2019-12-28,2.2,8.5,18.0,30.94,4.88
2019-12-29,0.0,9.6,23.6,32.29,7.11
2019-12-30,0.5,13.7,17.2,16.8,6.22
2019-12-31,0.1,11.6,19.6,32.42,7.22
2020-01-01,0.0,13.5,31.8,29.85,6.18
2020-01-02,0.3,14.2,23.9,27.55,6.46
2020-01-03,4.3,11.1,16.4,16.75,7.69
2020-01-04,1.5,9.2,16.0,27.96,7.16
2020-01-05,0.1,9.5,24.5,17.56,8.28
2020-01-06,1.7,10.1,20.1,26.05,7.83
2020-01-07,0.6,12.0,14.9,25.05,10.9
2020-01-08,0.0,10.8,15.4,15.68,5.8
2020-01-09,0.1,10.0,20.2,27.07,7.92
2020-01-10,0.0,11.3,20.6,28.46,6.39
2020-01-11,0.0,12.6,24.6,28.27,8.3
2020-01-12,0.2,14.0,26.1,20.19,13.37
2020-01-13,1.5,12.4,16.5,14.07,5.26
2020-01-14,0.0,7.9,18.3,27.04,6.24
2020-01-15,0.0,9.7,16.8,27.78,5.18
2020-01-16,0.0,9.9,18.7,31.46,7.62
2020-01-17,0.0,12.3,19.9,31.97,8.06
2020-01-18,0.0,11.6,20.1,32.18,7.02
2020-01-19,0.0,10.8,22.5,31.36,5.87
2020-01-20,0.0,12.2,22.9,26.88,5.74
2020-01-21,0.0,15.1,22.8,20.3,6.79
2020-01-22,0.0,15.2,25.4,19.65,5.66
2020-01-23,0.0,15.3,23.2,27.56,6.62
2020-01-24,0.0,14.8,24.2,28.96,7.35
2020-01-25,0.0,15.4,31.7,22.43,6.67
2020-01-26,0.0,16.3,24.3,28.69,6.52
2020-01-27,0.0,16.4,29.5,28.97,5.59
2020-01-28,0.0,15.6,22.7,24.8,7.0
2020-01-29,0.6,14.7,28.5,17.13,9.97
2020-01-30,0.0,14.3,25.5,25.74,9.06
2020-01-31,0.0,14.3,22.8,25.78,9.44
2020-02-01,1.3,13.6,21.9,18.99,8.48
2020-02-02,0.0,22.0,33.5,26.1,9.54
2020-02-03,0.0,21.3,29.6,11.15,13.64
2020-02-04,4.5,12.4,28.4,23.76,11.38
2020-02-05,6.2,10.5,17.4,15.81,9.09
2020-02-06,6.3,10.8,21.6,22.65,7.69
2020-02-07,0.1,12.2,19.3,19.93,7.05
2020-02-08,2.9,11.1,16.5,14.25,9.53
2020-02-09,0.0,6.8,20.1,28.39,4.2
2020-02-10,0.0,8.5,20.9,22.47,5.06
2020-02-11,0.0,11.8,18.4,28.03,6.56
2020-02-12,0.0,10.4,21.8,25.39,8.04
2020-02-13,0.2,14.1,24.6,21.37,7.18
2020-02-14,1.8,13.3,16.4,8.87,5.38
2020-02-15,0.0,14.5,19.9,19.26,10.2
2020-02-16,0.0,14.3,27.8,19.61,10.57
2020-02-17,0.3,20.6,30.8,19.41,6.11
2020-02-18,0.0,16.0,25.4,21.22,3.64
2020-02-19,0.0,15.3,21.8,21.45,7.57
2020-02-20,0.0,14.6,20.3,13.51,8.56
2020-02-21,0.0,15.5,28.0,12.92,8.77
2020-02-22,16.7,11.7,18.6,10.94,9.02
2020-02-23,0.1,8.9,20.3,25.4,6.14
2020-02-24,0.0,13.2,20.8,25.23,8.43
2020-02-25,0.0,12.6,21.3,18.05,6.37
2020-02-26,0.0,14.9,22.2,21.96,8.92
2020-02-27,0.0,14.5,23.8,18.3,7.57
2020-02-28,1.4,16.0,27.7,18.74,9.53
2020-02-29,3.9,12.6,22.0,14.03,8.75
2020-03-01,0.0,11.6,21.7,23.99,9.06
2020-03-02,0.0,15.2,23.0,15.62,9.12
2020-03-03,2.8,14.6,28.9,15.57,7.59
2020-03-04,1.5,11.0,14.9,13.02,7.77
2020-03-05,0.0,6.0,17.0,23.03,5.84
2020-03-06,0.0,9.5,18.6,22.64,10.77
2020-03-07,0.0,12.8,23.9,22.19,8.56
2020-03-08,2.0,15.3,19.1,11.3,5.81
2020-03-09,0.0,14.7,26.7,15.59,8.98
2020-03-10,4.5,12.8,16.4,12.14,7.69
2020-03-11,0.4,10.9,12.7,7.13,7.24
2020-03-12,0.0,9.8,17.6,20.44,5.66
2020-03-13,0.0,8.6,17.8,21.26,6.94
2020-03-14,0.0,11.4,20.6,20.73,7.31
2020-03-15,0.0,11.0,19.2,16.36,9.82
2020-03-16,0.3,11.2,17.8,14.63,8.51
2020-03-17,1.0,8.6,12.4,8.09,8.12
2020-03-18,0.0,4.3,17.0,20.35,5.88
2020-03-19,0.0,11.3,24.0,20.05,7.0
2020-03-20,0.9,11.3,16.6,5.69,8.33
2020-03-21,4.3,9.7,17.4,10.34,12.35
2020-03-22,0.0,11.9,24.1,16.61,7.2
2020-03-23,0.7,8.6,20.5,9.46,12.54
2020-03-24,0.1,5.9,14.3,7.04,9.31
2020-03-25,0.0,6.8,18.9,18.09,7.66
2020-03-26,0.1,9.4,22.2,17.33,5.69
2020-03-27,5.8,10.8,13.7,7.51,11.12
2020-03-28,1.5,9.7,13.0,9.78,5.67
2020-03-29,8.5,9.3,12.9,4.75,5.85
2020-03-30,25.6,10.5,14.4,3.16,6.22
2020-03-31,1.3,9.7,17.5,12.65,5.27
2020-04-01,0.0,9.9,17.5,15.92,4.06
2020-04-02,0.0,9.2,16.3,13.28,4.24
2020-04-03,0.0,8.9,17.3,13.73,5.38
2020-04-04,0.0,11.8,16.4,13.02,10.68
2020-04-05,0.0,12.1,18.7,15.6,8.58
2020-04-06,0.0,11.9,19.1,8.31,6.66
2020-04-07,8.1,12.0,22.8,11.58,5.76
2020-04-08,0.8,10.6,16.6,14.04,6.28
2020-04-09,0.5,10.1,16.2,11.39,7.38
2020-04-10,0.0,7.5,19.9,15.04,6.58
2020-04-11,0.0,10.6,19.7,15.32,5.3
2020-04-12,2.0,10.3,20.6,7.8,11.25
2020-04-13,0.9,6.7,15.4,13.31,10.54
2020-04-14,0.0,4.0,12.9,12.18,11.45
2020-04-15,0.0,6.5,12.2,11.57,7.87
2020-04-16,0.0,6.4,15.9,9.37,5.41
2020-04-17,0.2,7.4,14.4,8.18,5.33
2020-04-18,2.7,9.1,18.7,10.38,7.65
2020-04-19,0.6,8.7,17.3,13.38,7.29
2020-04-20,0.1,6.9,17.4,12.02,4.79
2020-04-21,0.2,4.9,17.5,12.64,5.28
2020-04-22,0.3,7.0,17.6,10.69,3.71
2020-04-23,0.0,5.2,18.3,8.92,3.78
2020-04-24,0.0,6.5,19.8,12.37,4.94
2020-04-25,0.0,9.8,20.1,11.64,10.14
2020-04-26,0.0,9.1,16.6,11.39,5.66
2020-04-27,8.2,10.6,20.0,7.7,14.37
2020-04-28,0.0,7.3,17.9,11.81,5.17
2020-04-29,0.0,4.3,18.3,11.73,3.22
2020-04-30,0.0,7.8,21.5,11.37,5.62
2020-05-01,0.0,9.9,20.8,10.86,5.77
2020-05-02,0.5,11.3,19.5,6.37,10.96
2020-05-03,0.7,11.7,20.8,10.23,6.81
2020-05-04,0.8,10.5,18.5,4.9,10.58
2020-05-05,4.8,7.8,11.2,6.29,10.65
2020-05-06,0.0,4.2,17.0,9.95,6.47
2020-05-07,0.0,7.4,19.1,10.18,5.74
2020-05-08,0.0,9.4,14.9,9.4,6.04
2020-05-09,0.0,9.0,16.0,9.71,5.45
2020-05-10,0.0,7.4,16.1,9.87,5.19
2020-05-11,0.0,7.5,18.3,8.2,6.14
2020-05-12,2.7,9.7,13.9,6.81,4.63
2020-05-13,0.0,8.1,14.2,5.19,4.81
2020-05-14,0.0,6.8,17.7,8.32,4.35
2020-05-15,0.0,8.7,12.1,4.68,4.11
2020-05-16,0.0,4.1,12.7,6.83,3.06
2020-05-17,0.0,4.9,13.0,9.0,4.19
2020-05-18,0.1,3.0,11.7,8.06,3.31
2020-05-19,0.0,7.6,12.7,7.14,5.38
2020-05-20,0.0,3.5,11.7,8.3,5.54
2020-05-21,0.0,2.8,16.6,8.63,8.05
2020-05-22,0.0,8.2,18.2,7.02,5.71
2020-05-23,0.0,4.5,12.8,4.99,8.18
2020-05-24,0.4,7.6,13.3,5.38,7.42
2020-05-25,10.4,8.8,11.3,2.2,4.43
2020-05-26,0.8,7.1,12.0,5.08,3.64
2020-05-27,0.0,2.3,12.8,7.83,2.68
2020-05-28,0.0,1.9,11.1,6.52,4.81
2020-05-29,0.0,4.9,11.0,3.85,2.75
2020-05-30,0.2,1.8,13.5,7.74,3.36
2020-05-31,0.0,5.0,12.5,7.45,8.29
2020-06-01,0.0,10.0,13.5,4.5,8.84
2020-06-02,0.0,7.7,14.9,6.57,3.75
2020-06-03,0.0,5.6,16.0,6.21,4.51
2020-06-04,15.2,8.5,11.1,1.61,9.53
2020-06-05,5.5,1.2,8.5,3.81,8.24
2020-06-06,9.3,0.5,7.9,2.49,9.36
2020-06-07,0.0,0.1,11.4,7.16,4.1
2020-06-08,0.0,1.7,13.5,7.27,5.6
2020-06-09,0.0,3.7,14.7,6.77,4.7
2020-06-10,0.0,4.5,15.5,7.25,5.11
2020-06-11,0.0,5.0,16.2,6.59,5.95
2020-06-12,0.0,6.7,12.2,1.41,6.82
2020-06-13,0.0,1.4,10.4,6.97,2.75
2020-06-14,0.0,1.6,9.9,7.18,6.07
2020-06-15,0.0,2.9,14.5,5.65,7.74
2020-06-16,0.0,10.7,19.7,6.76,5.74
2020-06-17,0.0,7.4,18.6,6.5,8.84
2020-06-18,10.3,7.0,9.4,1.04,7.33
2020-06-19,7.9,6.3,8.0,1.52,6.41
2020-06-20,0.5,3.8,9.8,2.64,6.11
2020-06-21,0.0,5.3,9.4,3.24,4.74
2020-06-22,0.0,3.9,9.9,5.86,3.08
2020-06-23,0.0,3.4,11.8,4.84,4.53
2020-06-24,1.7,4.3,10.0,2.87,3.85
2020-06-25,0.3,6.9,10.0,1.53,3.18
2020-06-26,0.3,7.7,10.7,1.78,6.52
2020-06-27,0.7,10.7,13.1,2.8,6.73
2020-06-28,10.8,9.0,11.0,1.21,5.8
2020-06-29,34.9,6.9,9.2,1.3,10.26
2020-06-30,6.3,6.0,9.6,2.45,8.9
2020-07-01,7.0,5.3,6.8,2.74,11.15
2020-07-02,0.1,5.1,8.2,2.21,8.67
2020-07-03,0.0,-1.0,9.7,7.19,3.51
2020-07-04,3.6,4.0,10.6,3.53,7.85
2020-07-05,0.0,8.4,14.9,6.11,7.38
2020-07-06,0.2,4.0,10.9,4.07,7.37
2020-07-07,4.1,3.6,9.9,3.62,4.11
2020-07-08,4.1,4.4,8.8,6.69,9.64
2020-07-09,6.7,3.8,9.3,2.48,8.13
2020-07-10,0.0,-0.6,11.3,7.15,2.77
2020-07-11,0.0,2.4,13.1,7.52,6.16
2020-07-12,2.0,8.0,16.0,5.63,5.8
2020-07-13,0.5,1.4,9.2,4.72,5.11
2020-07-14,0.0,-1.5,9.0,7.8,2.22
2020-07-15,0.6,0.3,8.4,3.87,3.55
2020-07-16,0.0,1.0,7.9,4.78,3.08
2020-07-17,0.0,3.1,8.4,3.54,5.67
2020-07-18,0.0,4.3,9.3,1.71,2.56
2020-07-19,0.7,8.0,11.8,4.91,7.14
2020-07-20,0.6,6.3,15.8,6.24,8.77
2020-07-21,0.8,5.0,15.0,8.06,10.04
2020-07-22,0.9,4.3,9.4,6.7,8.97
2020-07-23,0.2,1.8,9.3,5.88,6.05
2020-07-24,0.0,-1.0,10.4,8.97,3.3
2020-07-25,0.0,1.6,13.5,8.7,3.28
2020-07-26,0.0,0.4,13.8,8.96,3.47
2020-07-27,0.0,-0.4,11.6,8.89,5.8
2020-07-28,0.0,-0.1,9.1,5.95,3.13
2020-07-29,0.3,3.7,11.3,6.92,7.82
2020-07-30,0.0,7.1,16.1,8.43,6.58
2020-07-31,0.0,7.6,14.4,6.86,5.52
2020-08-01,0.0,8.2,14.4,5.99,5.59
2020-08-02,1.2,7.7,14.6,3.68,4.88
2020-08-03,0.0,7.7,15.6,6.67,3.54
2020-08-04,0.2,6.9,17.4,8.61,5.35
2020-08-05,0.0,3.6,13.1,9.86,4.18
2020-08-06,0.0,7.4,14.9,9.2,7.14
2020-08-07,1.2,7.9,14.8,10.44,5.39
2020-08-08,1.3,3.1,9.3,5.96,7.35
2020-08-09,0.0,0.7,15.4,10.9,5.12
2020-08-10,0.0,3.0,17.1,10.75,6.58
2020-08-11,0.0,3.6,14.0,11.21,5.39
2020-08-12,1.0,3.8,10.8,7.07,4.83
2020-08-13,0.0,3.1,12.2,9.41,7.42
2020-08-14,0.5,4.1,9.4,4.68,2.87
2020-08-15,0.0,-0.8,9.9,11.79,3.35
2020-08-16,0.0,1.9,10.6,10.75,3.76
2020-08-17,0.0,0.4,11.0,10.7,4.06
2020-08-18,0.0,4.6,11.2,10.53,9.19
2020-08-19,0.2,7.9,16.1,5.52,9.43
2020-08-20,0.7,4.7,15.4,11.25,4.46
2020-08-21,4.3,7.0,10.5,3.87,4.6
2020-08-22,0.0,7.4,13.7,8.94,5.33
2020-08-23,0.4,8.3,12.2,5.66,7.58
2020-08-24,10.4,9.1,13.6,4.59,4.3
2020-08-25,3.6,5.7,10.3,4.46,9.84
2020-08-26,0.0,3.1,11.9,13.38,6.3
2020-08-27,1.5,2.8,11.5,11.27,5.75
2020-08-28,0.0,1.3,15.6,13.67,5.74
2020-08-29,0.0,6.1,17.6,13.83,7.26
2020-08-30,0.0,11.1,19.0,13.98,6.95
2020-08-31,0.0,9.4,18.1,12.24,12.59
2020-09-01,14.3,3.9,13.4,2.85,10.69
2020-09-02,0.6,0.2,9.3,8.94,2.9
2020-09-03,0.0,-1.1,13.4,15.32,5.04
2020-09-04,0.0,3.1,15.5,14.91,7.24
2020-09-05,0.0,6.2,18.9,11.8,9.04
2020-09-06,5.6,8.8,17.7,11.67,8.03
2020-09-07,0.1,5.0,12.4,15.6,4.95
2020-09-08,0.0,6.4,14.8,16.55,5.33
2020-09-09,0.0,9.0,18.6,16.24,6.67
2020-09-10,10.1,5.0,11.1,4.86,6.16
2020-09-11,3.8,2.9,9.0,10.74,9.24
2020-09-12,0.0,1.2,14.8,17.41,5.04
2020-09-13,0.0,6.1,17.0,10.58,9.68
2020-09-14,1.2,8.3,19.8,16.4,6.53
2020-09-15,0.3,5.4,13.9,16.18,10.11
2020-09-16,0.0,4.0,15.8,18.21,11.39
2020-09-17,4.6,6.5,19.8,17.49,10.44
2020-09-18,4.8,4.4,15.2,18.23,5.88
2020-09-19,0.2,6.3,14.4,14.93,4.39
2020-09-20,0.0,6.9,17.4,18.8,5.81
2020-09-21,0.0,8.9,19.5,19.19,5.38
2020-09-22,0.0,9.1,19.7,18.84,8.85
2020-09-23,0.5,9.3,22.6,16.74,6.52
2020-09-24,0.0,6.7,19.7,19.28,6.52
2020-09-25,0.2,8.2,18.2,18.71,7.63
2020-09-26,0.4,6.5,19.3,18.49,12.38
2020-09-27,2.3,8.4,18.7,18.81,12.94
2020-09-28,2.5,2.6,13.1,18.04,11.58
2020-09-29,0.2,0.3,8.6,16.51,11.54
2020-09-30,0.0,1.1,12.4,18.28,6.9
2020-10-01,0.0,2.4,16.7,21.09,4.27
2020-10-02,0.0,7.0,18.8,21.72,7.24
2020-10-03,0.0,13.0,22.8,18.17,9.34
2020-10-04,0.0,11.1,22.4,21.04,10.79
2020-10-05,0.0,10.6,24.5,21.64,8.39
2020-10-06,3.2,9.1,18.5,13.96,10.96
2020-10-07,2.4,6.6,17.6,20.21,8.38
2020-10-08,0.4,6.0,10.7,13.15,3.86
2020-10-09,0.0,1.3,13.1,23.23,7.73
2020-10-10,0.7,6.9,17.1,13.61,7.14
2020-10-11,0.0,12.4,22.0,12.52,9.38
2020-10-12,3.8,10.9,20.7,18.7,5.41
2020-10-13,5.2,10.3,17.8,18.84,5.69
2020-10-14,8.9,6.3,12.3,6.42,7.0
2020-10-15,1.4,4.3,9.6,19.18,5.66
2020-10-16,0.1,4.6,16.9,23.84,8.75
2020-10-17,0.8,8.1,11.5,11.22,6.58
2020-10-18,0.0,6.5,17.8,22.11,5.96
2020-10-19,0.1,8.8,22.6,16.58,8.02
2020-10-20,0.0,6.3,16.7,21.64,8.75
2020-10-21,0.0,9.3,17.7,24.21,7.22
2020-10-22,0.0,8.0,17.4,22.61,6.01
2020-10-23,0.0,10.4,19.0,25.13,6.51
2020-10-24,0.0,7.8,23.7,26.43,7.29
2020-10-25,0.0,15.8,25.8,24.17,8.18
2020-10-26,7.5,9.2,18.6,6.8,6.9
2020-10-27,10.5,7.8,12.3,12.88,4.22
2020-10-28,0.0,5.4,14.8,20.79,5.2
2020-10-29,2.3,9.8,14.2,10.32,6.58
2020-10-30,0.0,11.7,24.7,23.53,8.32
2020-10-31,4.4,11.8,24.1,21.01,8.01
2020-11-01,0.3,10.7,21.1,26.86,5.95
2020-11-02,0.5,10.4,14.0,10.98,6.43
2020-11-03,3.4,9.4,12.8,8.11,9.89
2020-11-04,0.0,8.9,23.5,24.62,6.72
2020-11-05,0.3,12.5,26.2,23.06,7.66
2020-11-06,3.1,11.2,12.9,6.63,6.97
2020-11-07,10.4,11.1,18.3,8.15,7.17
2020-11-08,32.3,7.2,11.6,8.27,12.43
2020-11-09,0.4,5.4,13.1,15.42,4.44
2020-11-10,0.5,8.4,12.1,16.34,4.95
2020-11-11,0.0,6.5,15.4,23.04,3.76
2020-11-12,0.0,5.4,19.2,28.8,5.16
2020-11-13,0.0,11.4,25.2,29.21,6.94
2020-11-14,0.0,11.8,24.5,30.59,5.83
2020-11-15,0.0,12.9,23.8,29.83,6.18
2020-11-16,0.1,12.1,24.7,25.3,8.91
2020-11-17,0.6,11.7,22.8,16.14,8.24
2020-11-18,4.9,11.1,17.9,10.11,6.3
2020-11-19,1.8,8.6,14.0,16.57,5.23
2020-11-20,0.6,6.3,22.3,24.35,5.74
2020-11-21,7.2,11.0,23.2,23.14,9.56
2020-11-22,3.1,9.5,12.5,16.51,12.73
2020-11-23,0.0,8.0,13.6,17.78,5.12
2020-11-24,0.0,8.2,15.8,23.5,8.41
2020-11-25,2.0,11.4,16.0,16.52,8.05
2020-11-26,1.1,11.8,20.5,17.77,5.5
2020-11-27,5.8,10.2,21.2,14.57,9.52
2020-11-28,2.4,7.5,17.4,26.92,8.23
2020-11-29,0.0,7.4,16.7,29.3,7.64
2020-11-30,9.1,11.0,14.5,7.86,9.88
2020-12-01,0.1,9.4,14.3,22.65,8.1
2020-12-02,0.0,9.9,20.9,20.72,9.43
2020-12-03,0.3,10.1,20.7,32.05,11.0
2020-12-04,0.0,10.3,21.0,23.82,8.29
2020-12-05,0.2,9.4,20.6,23.77,7.42
2020-12-06,1.2,8.5,17.7,19.14,8.46
2020-12-07,0.0,13.4,25.7,30.74,8.64
2020-12-08,0.0,14.4,24.3,18.59,6.93
2020-12-09,0.0,13.0,24.8,26.57,6.06
2020-12-10,0.0,12.8,20.4,29.75,5.78
2020-12-11,4.1,12.1,20.1,26.51,11.13
2020-12-12,0.3,9.0,20.4,32.47,6.36
2020-12-13,0.0,9.3,15.6,20.71,7.62
2020-12-14,0.2,10.7,17.9,29.44,5.33
2020-12-15,0.0,10.1,27.4,33.16,5.38
2020-12-16,0.0,9.1,23.5,29.93,7.5
2020-12-17,0.5,12.5,17.0,13.58,6.91
2020-12-18,0.0,13.4,26.8,31.02,9.14
2020-12-19,0.0,16.4,28.9,28.58,8.68
2020-12-20,2.8,13.1,19.3,15.63,7.25
2020-12-21,10.5,12.4,15.8,8.42,9.5
2020-12-22,2.4,14.3,22.5,23.77,6.22
2020-12-23,11.4,14.5,21.7,11.76,5.24
2020-12-24,6.1,13.6,18.2,17.1,6.29
2020-12-25,21.2,11.5,15.4,10.06,6.03
2020-12-26,30.7,9.3,12.2,13.81,8.18
2020-12-27,8.6,8.4,12.9,18.51,7.16
2020-12-28,0.0,6.9,15.5,31.04,4.3
2020-12-29,0.0,5.6,17.8,33.48,6.94
2020-12-30,0.0,11.0,18.4,26.04,7.21
2020-12-31,0.0,12.5,18.4,27.57,7.26
2021-01-01,1.7,12.4,20.8,24.93,6.09
2021-01-02,2.0,14.4,19.5,13.26,5.6
2021-01-03,0.0,12.8,21.6,22.97,7.01
2021-01-04,0.1,10.3,21.2,28.67,6.6
2021-01-05,1.8,12.1,19.6,11.64,5.92
2021-01-06,1.9,13.0,20.2,26.02,7.23
2021-01-07,1.9,15.2,26.1,23.38,5.44
2021-01-08,2.7,12.9,16.3,11.88,8.21
2021-01-09,0.8,12.0,20.9,27.58,5.89
2021-01-10,1.0,13.2,20.8,25.01,7.85
2021-01-11,0.4,13.8,16.8,11.75,5.97
2021-01-12,0.4,13.5,20.2,22.5,7.32
2021-01-13,0.0,14.6,21.3,27.93,4.39
2021-01-14,0.0,13.4,22.6,27.4,4.44
2021-01-15,0.0,14.0,22.8,22.58,8.01
2021-01-16,0.0,15.5,21.9,28.33,9.76
2021-01-17,0.2,14.7,24.9,24.54,8.56
2021-01-18,0.3,12.7,21.0,27.14,7.86
2021-01-19,7.7,10.3,24.1,26.03,11.85
2021-01-20,0.2,9.7,17.6,25.95,8.29
2021-01-21,3.2,11.7,18.3,19.11,5.58
2021-01-22,0.3,9.9,21.0,27.25,6.78
2021-01-23,0.0,12.8,24.1,16.63,9.96
2021-01-24,0.0,9.0,25.4,28.49,9.35
2021-01-25,0.0,12.5,27.6,29.5,8.64
2021-01-26,0.0,13.3,34.0,29.74,7.52
2021-01-27,0.0,19.9,32.0,27.08,11.72
2021-01-28,21.7,10.7,19.4,12.56,10.29
2021-01-29,1.1,8.8,14.9,20.53,9.53
2021-01-30,0.8,11.1,16.7,21.56,4.55
2021-01-31,0.0,11.0,19.5,29.93,9.34
2021-02-01,0.0,10.9,19.5,23.47,5.84
2021-02-02,0.0,13.6,20.1,25.81,9.72
2021-02-03,0.1,13.7,24.4,26.63,7.67
2021-02-04,0.0,9.1,15.5,18.05,6.53
2021-02-05,0.0,8.5,17.4,27.84,4.81
2021-02-06,0.0,9.1,18.5,24.84,7.47
2021-02-07,0.0,13.5,20.2,27.27,9.78
2021-02-08,0.0,12.7,26.5,27.67,5.8
2021-02-09,2.3,14.8,23.3,7.21,8.79
2021-02-10,9.5,12.6,21.1,23.04,7.71
2021-02-11,0.0,11.3,23.8,27.76,7.15
2021-02-12,0.1,12.9,18.0,14.4,6.76
2021-02-13,0.0,12.6,21.8,26.09,8.0
2021-02-14,0.0,12.5,20.0,12.6,6.31
2021-02-15,0.7,13.2,18.8,16.66,7.3
2021-02-16,2.6,10.7,13.5,11.98,9.32
2021-02-17,0.0,7.4,17.7,26.65,4.84
